gene,T,R
SPRY1,0.927016806,-0.309057183
THAP1,1.047387792,-0.173729136
LIPT1,0.587679182,0.237974051
SYN1,1.063211526,0.082244042
MOSPD3,1.131939392,-0.145439448
ZFYVE28,0.8967623659999999,-0.000879287
FGF2,0.508711138,0.330016712
HOOK3,0.258045701,0.045211877
MXD4,1.055537919,-0.15067382
MATR3,0.33464578,0.207491858
SPRED3,1.011186003,0.164966145
CLIC4,0.7405079459999999,0.2355926639999999
ZNF692,0.955747516,-0.2322765869999999
MLLT11,0.955747516,-0.2322765869999999
MEX3C,0.3362599029999999,0.220098005
ITIH2,0.355773833,-0.2094549
AAGAB,0.676436017,0.006614779
HGSNAT,0.7869262109999999,0.112324761
KIN,0.403143645,0.248949522
KIAA1109,0.32213962,0.198266278
GEMIN5,0.795966203,0.069293919
TMEM97,0.779657415,-0.161775305
OVOL2,0.667220274,-0.378877826
GALNT6,0.8837483909999999,0.364267161
STAG1,0.2904120639999999,0.060628325
PMEPA1,0.2904120639999999,0.060628325
TBCEL,0.7025262640000001,-0.467026867
LDLRAP1,1.038258888,0.149586177
LSM1,0.3882997829999999,0.218475758
TTC13,0.451088836,0.0768176409999999
MAN1C1,0.917310592,-0.3116159619999999
BANF2,0.5564156720000001,0.121506351
TACC3,0.623504776,0.305913478
BAG4,0.5930551239999999,0.034632959
TRAF3IP3,0.705153116,0.187840583
TAP1,0.882904487,0.379541333
BBS7,0.245276512,-0.005450924
LARP1,1.139255918,0.017423373
HAND1,0.931568757,0.047928044
MFSD2B,0.914075904,0.2052975219999999
MAP4K1,1.074463066,-0.0324426529999999
FAM53A,0.933993447,-0.062229215
SLC9A7,0.459730756,-0.208433675
TAF2,0.276769563,-0.0145667319999999
SLC12A9,1.18048882,-0.069428906
HRH4,0.768261031,0.140911553
CHST7,0.950830409,-0.189380407
PAQR7,1.015033796,-0.231762705
NUDT22,1.117818477,0.07714687
ACTR1B,1.147270004,-0.1231283619999999
LETMD1,0.964987585,-0.178225706
DIPK2B,0.431271617,0.034755451
LETM2,0.8519439940000001,-0.072191749
SRRT,1.12782408,-0.088093194
PAFAH2,0.7609897179999999,-0.435108555
KDM6A,0.241837145,-0.03313653
ENPP1,0.432844392,0.104046796
CTBP1,0.822315937,-0.049606404
HHAT,1.024125591,-0.002271015
TRMT6,0.463115431,0.2925994819999999
SPON2,0.7213425379999999,0.048929102
RIMS2,0.579973331,-0.228794617
MUC17,0.646409605,0.314418545
NMUR2,0.7172798909999999,-0.235941981
RCOR3,0.59175624,-0.260539928
ATP11B,0.383055979,0.24986519
ICAM1,1.119536746,0.059859099
HTRA4,0.5410480360000001,0.277132351
CNNM4,0.913116826,0.1941637439999999
TBC1D2B,0.986576241,-0.259172808
SERPINE1,0.7531533979999999,0.389267367
RANBP10,1.11044155,-0.1218741669999999
DMXL1,0.277602391,0.1355289459999999
BEST1,0.645031885,0.126111391
ENDOD1,0.962533832,-0.222633843
DEPDC5,0.86348795,-0.276761573
VGF,0.757854074,-0.148431634
FER1L5,0.866515499,0.062098096
SLC30A1,0.485644784,0.331035264
ADAM32,0.609078786,0.038525921
VNN1,0.836441491,-0.152137121
TULP1,0.7615487,-0.205167669
ARID5A,1.063568714,0.227557498
SLC22A20P,0.7480699009999999,0.105219893
AZIN1,0.8779075759999999,-0.240385193
INTS7,0.454428657,0.167214653
FBXO27,0.752977972,-0.033098678
KLF10,0.804982911,0.298512658
UGGT1,0.403624202,-0.013588669
DTL,0.391526121,0.04582426
THOC2,0.3095417139999999,0.147199006
TBX10,0.8935544559999999,-0.03260637
ASXL2,0.310972898,-0.038069816
UBR5,0.277060743,0.121500178
SLC2A12,0.572502917,-0.258045192
ZMAT4,0.922950023,-0.269288819
CIB2,0.791631031,-0.287658576
NENF,1.095382516,-0.090588913
FAM168B,1.114571683,-0.012710181
ARHGEF4,0.787818969,-0.274850094
SAMD4B,1.155653371,-0.1117333859999999
PANK2,0.413034223,0.217868933
PPFIA1,0.627417876,0.099247903
MAVS,1.01121725,-0.277129325
BCDIN3D,0.928568658,0.215788406
ATG14,0.903431938,-0.35402274
PRSS40A,0.8266506709999999,0.232223406
MRPL47,0.4075090529999999,0.3023108969999999
RAPGEF6,0.334427361,0.024052075
FBXO34,0.8732132420000001,0.081559457
SHANK2,0.684299674,-0.510611791
ALDH8A1,0.7768527390000001,0.300461353
DLGAP5,0.508644012,0.244866864
HLA-DMB,0.806988513,0.0897872169999999
PLEKHG2,1.116077707,-0.144818842
ZDHHC18,1.143828799,-0.0479439609999999
RPS16,0.791009753,0.266046013
VASH2,0.8263387870000001,0.366747211
MCRS1,1.157629684,-0.037039667
WDHD1,0.428591746,0.213528047
TOB1,0.859629778,-0.319379082
EPHX3,1.019494253,-0.02581958
PKD2L1,0.60989355,-0.144697714
KCNH3,0.8871191690000001,-0.366754961
GCH1,0.665777387,0.435057198
NR0B2,0.91124882,-0.030162234
RSKR,0.684368249,0.160543744
NME1,0.60944733,0.406042804
BCLAF1,0.377162392,0.233170674
KCNMB2,0.483216763,-0.384419662
SPAG1,0.40563906,-0.144875248
ATOH8,1.04053947,-0.227094251
WDTC1,1.110706269,-0.143553856
KCNK2,0.604353368,-0.485208945
CLDN11,0.74067995,-0.177826487
RGS22,0.411970968,-0.263208061
CDKN3,0.649153222,0.256085813
SLC25A43,0.380311506,-0.078876991
ZBTB42,1.091422923,-0.153216817
PRKCI,0.5037578189999999,-0.217125241
VPS13B,0.294683435,-0.044269785
HLA-DMA,0.960992926,0.001836618
PHC3,0.865079025,-0.25691054
KCTD8,0.52973881,-0.344822962
SLC20A2,0.8511639129999999,0.322244817
GDF7,0.7214705240000001,-0.011017006
GPR160,0.462127197,0.036481442
CDKN1C,0.8416520470000001,-0.092418474
RFX7,0.369938547,-0.06950801
INF2,1.099200348,0.06574512
ESYT3,0.605855864,-0.345456834
ARMC3,0.633391818,-0.441356749
ATP8A1,0.426195747,-0.281077488
ASPG,0.699130044,-0.218418306
AHDC1,1.052184648,-0.16604536
DDHD1,0.61254892,-0.089921419
TECTA,0.8131007440000001,0.307155377
CD81,0.880408195,-0.3747992979999999
FAM13A,0.502867162,-0.3834689289999999
CISD1,0.822030782,-0.063926823
FERMT2,0.316070636,0.082346049
CCDC33,0.569832889,-0.371748804
TMEM33,0.701643632,-0.1902376469999999
GNPNAT1,0.31602577,0.186665124
CKAP2,0.462224672,0.276122865
MYNN,0.2922061569999999,0.151070316
LIMCH1,0.7812000179999999,-0.318762563
NEK5,0.271345032,-0.1019123409999999
MRPS26,0.846282458,0.3279864389999999
EEF1A1,0.502336337,0.118916679
PHYHIPL,0.510943155,-0.010707902
XKR8,0.807606595,0.010192379
PPP1R16B,0.6582888929999999,0.18398036
PTGER2,0.737656856,0.2735015
ACTR5,0.784575951,-0.236113667
SLC16A9,0.736699787,-0.167303282
SLC32A1,0.8471559259999999,0.274711833
RPL23,0.585197011,-0.2244263939999999
MRPL23,0.585197011,-0.2244263939999999
MBL1P,0.572824142,0.2020597439999999
DZIP1L,0.742074852,-0.3173657019999999
VOPP1,0.990886509,-0.053869049
PHF12,1.122709548,-0.166067796
N4BP2,0.252037584,-0.00229529
ADH4,0.874400043,-0.191399946
ADH7,0.874400043,-0.191399946
MAT1A,0.441941901,-0.16635095
IQCH,0.59902452,-0.164534131
RPL10A,0.874887105,-0.084668337
FAM76B,0.287798909,0.140912678
KIAA1755,0.993554041,-0.042581688
CTNNA1,0.386123486,0.115141966
TGM2,0.993100757,0.247610665
TSPAN14,1.064368494,-0.029612897
PPM1K,0.352125671,0.139882565
SH2D4B,0.522761271,0.1854901739999999
VSTM2L,0.930503451,0.06963729
FDXACB1,0.36612379,0.186443177
RTKN2,0.695997335,-0.411430837
IARS,0.549372585,0.2403252589999999
CPE,0.554006305,-0.1498675559999999
ZNF365,0.5985516989999999,0.051219937
NUFIP2,0.379696026,0.116299882
AIM2,0.5198355610000001,0.402914889
EGR2,0.999582473,0.279816133
JMJD1C,0.316685434,0.154474437
STK35,0.967920247,-0.293369793
DUSP8,1.010700058,-0.0481435
WDR19,0.472483858,-0.278259416
PCDH18,0.43850597,-0.139367317
H2AFZ,0.405419341,0.125436734
SIRPA,1.116508243,0.105395326
ANKRD9,0.916256055,-0.192191241
BRI3BP,1.0983789659999998,0.055715369
ANKRD13B,1.091355076,-0.108434365
COL28A1,0.666230232,0.36216791
TMEM156,0.666230232,0.36216791
NDUFV1,0.918971458,0.089933871
DDX60,0.284013328,0.128205785
BANK1,0.526753448,0.1003788069999999
SSH2,0.652906092,-0.130079257
BICD2,0.8705421179999999,0.144542335
SMARCE1,0.402442343,0.267311833
SCARB1,0.96738356,-0.279752479
CHCHD5,0.8857209640000001,-0.155274992
INPP4B,0.595996137,-0.2252241589999999
CCR7,0.929728851,-0.048432607
FGD3,0.911590423,0.312825072
ANO10,0.454584242,-0.2612357919999999
A4GNT,0.569684234,-0.153591109
ZC3H7A,0.4301399489999999,0.2827229639999999
NINJ1,1.05924395,0.189047572
C11orf1,0.528230382,-0.2390147
SNN,0.768560272,-0.128204569
MUC5AC,0.730224372,-0.412362111
C3orf18,0.969737179,0.107351163
CCDC92,1.033980962,-0.262201912
NEUROD6,0.571508166,0.1058371269999999
WNK2,0.8726905420000001,-0.27247582
SH3RF3,0.673218561,-0.310792423
RARA,1.176688128,-0.0554223009999999
DHX38,1.063713367,0.174178693
IGSF9,0.930092084,-0.249584058
SLC24A2,0.534123495,-0.02212214
PARP11,0.385361366,0.226055299
ARAP2,0.267730285,0.084771539
ACD,1.1661446640000002,-0.056731036
CRAMP1,0.9006876220000001,-0.148430022
ACER2,0.625749267,-0.0873421119999999
DNAJC22,0.8240748720000001,0.089550874
CCDC138,0.288809364,0.0506176309999999
WIPF2,1.078628766,-0.200168657
FAM120A,0.39573202,-0.002440176
PRM2,0.770173197,0.201657393
RAPGEFL1,0.84422098,-0.295092517
ATP6V0A2,0.931282562,0.061002689
DENND4C,0.246549057,0.010648717
KCNJ9,0.556267116,-0.221960889
IGSF8,1.14259332,-0.077487144
SOCS1,1.068009585,0.060617973
GCC2,0.323687626,0.161228725
PTPDC1,0.797381117,-0.0338331289999999
CCT8L1P,0.816833575,0.1019885419999999
SULT6B1,0.834872088,0.232727983
HAUS6,0.330492722,0.202265653
DEXI,1.116098326,-0.134796961
DBIL5P,0.913485512,0.027828046
NOD1,1.058347621,-0.018253424
DLEC1,0.707918321,-0.474421069
CLDN22,0.718229465,-0.288912906
CSF3,0.7893496990000001,0.276646937
RNF144B,0.431648017,0.0082302419999999
CDKN2AIP,0.273722223,-0.071183605
CNTLN,0.275265749,0.120388978
GALNT11,0.434042896,-0.085644611
FKBP14,0.502709646,0.3573415029999999
KCNA6,0.599846411,-0.267889999
KDM1B,0.327148913,0.026356974
OPA1,0.320085588,0.16758244
HSPB2,0.914569365,-0.0761357429999999
ATP13A4,0.73584131,-0.308034636
SBNO1,0.305408958,0.1168900609999999
ANO2,0.612918843,-0.179364947
PHF20,0.484205885,0.07084628
CDON,0.834053343,-0.148523388
MPHOSPH9,0.303117861,0.084719885
CCDC50,0.363761425,-0.00135698
CAMK4,0.461458593,0.093057968
RBM24,0.431080875,-0.2412753269999999
CRYGN,0.741461515,-0.080852902
TMEM181,0.817404705,0.1208266309999999
STOX2,0.597102328,-0.078324443
SNRK,0.796777849,-0.268097386
NOTCH3,1.055786983,-0.228092842
CD84,0.571861402,0.431819186
ORMDL3,0.953342505,-0.065385528
PRDM1,0.797773038,-0.00499723
GSTP1,1.085517804,-0.056389503
SPON1,0.769264388,0.1079867809999999
ATG5,0.5968283520000001,0.397741434
PLEKHG6,0.845434715,-0.3795330879999999
PDE4DIP,0.643310943,-0.18575903
TTC39B,0.459455416,0.351239963
ENPP6,0.43115008,-0.181658992
FAM126B,0.32025791,0.056754964
MYLIP,0.699514958,0.234917263
SLC43A2,1.04669651,-0.055382724
SLAMF7,0.569550499,0.27775194
SPAG4,0.7352617929999999,-0.28075901
CHPF2,1.113384387,0.098554068
BTBD10,0.4296979999999999,0.27405964
SCARF1,1.035309899,-0.201529463
CER1,0.759263783,0.184850624
ACER1,0.759263783,0.184850624
HAND2,0.7913450479999999,0.195185725
LHB,0.7823918040000001,-0.45492436
RILP,0.850946181,-0.38858648
IQCA1L,0.836892271,-0.0669952
KCNA7,0.756773785,-0.1160503999999999
HOXA13,0.6322617770000001,0.281412108
ASB10,1.048641407,-0.047918576
PRKAB2,0.770564877,-0.19061725
FBXO8,0.341364249,-0.118734351
PGAP3,1.076389861,-0.100236813
ITLN1,0.603378332,-0.1477124
ITLN2,0.603378332,-0.1477124
TAPBPL,0.978149069,0.273975113
BEND3,0.998717024,0.022117056
PNMT,0.8627520000000001,-0.191911906
TLCD2,0.8117885659999999,-0.02621358
SERPINF2,0.617376444,0.20829871
HOXA9,0.626239101,0.151527206
GASK1A,0.525839618,-0.404891181
F11R,1.052015756,-0.0951506569999999
HOXA7,0.974744435,-0.24757265
HRC,0.69593513,-0.113455566
PDSS2,0.541012857,0.1058426
CEP250,0.715071894,0.255965181
MICAL2,0.999529546,-0.166201885
SOBP,0.8808072440000001,-0.2803728239999999
USP38,0.30861872,0.150966364
NCAPD2,0.786582925,0.28549145
HOXA5,0.825187228,-0.134958195
NEUROD2,0.735453419,-0.008980822
BCL9,0.911235024,-0.332637363
GLRA3,0.67360076,0.201333093
GDF5,0.687829459,0.27254501
TRPM4,0.889791792,-0.337052898
SEMA7A,0.789696938,0.420609232
SLC22A23,0.884398363,-0.3967198839999999
OVCA2,0.609540492,0.257076003
IFFO1,0.960014552,-0.178424113
FAU,0.883840527,0.079870681
NOP2,0.954039649,0.278779613
OSTM1,0.370231275,0.180760797
BPHL,0.572207619,-0.438903375
SMG6,0.939213437,-0.279895025
SNX25,0.29127885,-0.016132047
CCDC155,0.7522263809999999,-0.4165067179999999
ATG9B,1.0329149990000002,0.22288727
PDZK1,0.634916857,-0.081619264
WDR36,0.398676773,0.245176435
SNX10,0.36278199,0.233303285
CD160,0.455246681,0.033263031
SPATS2L,0.64058453,0.134183744
EDEM2,0.935050169,-0.233602533
KCNH2,1.0936649040000002,-0.140905974
C2orf69,0.3226352389999999,0.021581401
TRPC4AP,1.149806785,-0.016510059
SATB2,0.908058284,0.131048849
SESN1,0.372202512,-0.132748098
TSR1,0.6291403879999999,0.478215984
MLXIP,1.0637305,-0.1720179369999999
TXLNG,0.223026938,-0.017032703
ZNF384,1.151503064,-0.081520184
PLCL1,0.289888805,-0.1317247869999999
SGSM2,0.922889869,-0.338333645
ARL5C,0.781017188,0.2011192
ANKRD35,0.796104018,-0.0901731559999999
CAMP,0.6211932720000001,0.302944521
VAMP5,0.6211932720000001,0.302944521
FBXO25,0.523406789,-0.127377636
LASP1,0.814308659,0.131707371
NCOA7,0.936376284,-0.182116455
NCOA6,0.936376284,-0.182116455
PCP4L1,0.6864891479999999,-0.510014014
SBF2,0.362974584,0.094014301
GMDS,0.7184066590000001,0.174471782
RBM8A,0.45521998,0.32704627
TP53INP2,0.881827479,-0.388569757
TTK,0.469118426,0.228302972
PIGU,0.587028425,-0.351508381
SETD1B,1.066383522,-0.2292119439999999
RRAS,1.131973552,-0.047388635
MPP6,0.384762627,0.271214592
GPR162,0.976637148,0.16686129
TXNIP,0.657913695,-0.3502259789999999
UPF3A,0.783617305,0.337709037
FOXF2,0.965737733,-0.191935226
HJV,0.992912483,-0.14191602
SCAF1,1.127449915,-0.138653486
HIGD1A,0.669010937,0.328277986
FOXQ1,1.0014194440000002,-0.15655907
CDC16,0.4568450739999999,0.260987103
FIG4,0.42555171,-0.1340848409999999
EGR1,1.026651348,0.250852678
FCRLA,0.779157787,0.126988324
HDHD3,0.8471275290000001,-0.192390348
POLI,0.680162873,-0.232025748
USP5,0.8689070959999999,0.141677329
MLLT6,1.058214077,-0.120767969
CDC40,0.326199849,0.158215531
SRCIN1,0.763125315,-0.482050977
DENND2A,1.067703288,-0.113220389
UQCRFS1,0.367870153,0.133728685
OLFML2B,0.928823146,0.209622237
CHMP4B,0.694707049,0.471676335
NOS1AP,0.935088798,-0.260459205
CDK19,0.463275185,-0.013205848
TFDP1,0.456957596,0.269626866
SOCS7,0.70765749,-0.085209181
SOCS4,0.70765749,-0.085209181
SV2A,0.945019858,0.278518967
POLR2L,1.135201247,0.078785979
OTUD7B,0.615310525,0.0090365769999999
SLC19A3,0.475244106,-0.162270499
TMCO3,0.8541277159999999,-0.254105794
CATSPER1,0.496600102,-0.046576699
PRR3,1.077185611,-0.091132276
PTOV1,1.026056855,-0.25321211
DCUN1D2,0.411472861,-0.056395513
PARP12,0.6597886589999999,0.441375013
GDF15,1.123931238,0.083972183
RPF2,0.439861204,0.33263655
GRTP1,0.688977864,-0.338663207
TBKBP1,1.044227505,-0.130893031
JARID2,0.8921892229999999,0.204112524
TBC1D17,1.049350062,-0.241175477
C20orf144,0.6783238090000001,0.137291124
FCHSD1,0.933995703,-0.133338341
ARMC10,0.440542657,0.187376693
CA14,0.955364915,-0.278978883
C1RL,1.056745572,0.1116035119999999
RGS4,0.7545281690000001,0.340902282
CBFA2T2,0.823128084,0.040075348
OSBPL7,1.127326015,-0.124658725
ZNF280D,0.241797313,0.067072288
MC3R,0.7513324920000001,-0.049550366
UBN2,0.356058889,0.0227291629999999
ATF7,1.112043925,-0.075082719
ATF5,1.112043925,-0.075082719
TMC3,0.665394976,0.233268644
SRD5A2,0.775828205,-0.140541638
PCID2,0.794849427,0.099901291
C1orf54,0.440405492,-0.106903217
CUL7,0.951992638,-0.230390168
RANBP9,0.271650524,0.147348004
IPO9,0.271650524,0.147348004
FNDC4,0.962484236,-0.042960371
REEP2,1.104910907,-0.040314215
KLF14,1.097370752,-0.031598764
SP6,1.097370752,-0.031598764
USP53,1.097370752,-0.031598764
IFT172,0.423443549,0.015693153
CYP24A1,0.8275267690000001,0.212236983
RAD9B,0.624055577,0.223846291
BPIFB5P,0.699884011,-0.4477546089999999
SUSD4,1.071714514,-0.063424508
SUSD1,0.625507995,0.170219277
SCT,1.088118861,-0.0177856089999999
PPTC7,0.695446456,-0.322847625
PLN,0.6050973860000001,-0.022258116
AKAP12,0.69640209,0.395917445
COLEC10,0.42377101,-0.253143542
TCTN1,0.98848125,-0.270487938
SHOC1,0.852724484,0.282561333
ATP6V0A4,0.87063996,-0.025965781
SLC35F1,0.68641514,0.219814608
SAMD10,0.846013786,-0.413607665
GNG10,0.454466494,0.199071602
DOCK10,0.420450324,0.261366161
PHRF1,1.104307893,-0.0672151659999999
MCL1,0.412182014,0.270786461
NFE2L1,1.050549188,-0.0172622939999999
RASSF7,1.054314751,-0.212379027
ENSA,0.610109218,0.007794092
MED30,0.524111259,0.387774636
TM6SF1,0.527028661,0.352857824
NEPNP,0.6540652020000001,-0.039510496
POLR3K,0.273140514,0.140487141
ZNF483,0.7166602040000001,0.086318179
DEGS1,0.603840497,-0.163464972
LRRC56,0.814085935,-0.427388427
AKR1D1,0.603103465,0.139169009
CTSS,0.470856565,0.367187159
POLD1,1.107101771,-0.091727405
CREB3L2,0.850769461,-0.366044029
RNH1,1.103807241,0.147972538
SYCP2L,0.72093844,-0.029681571
CYP3A5,0.672822369,-0.023697425
FSD2,0.769129776,-0.323924457
HERC1,0.571759317,0.159049825
DGKI,0.517813483,0.11196024
LPAR1,1.002636616,0.277564938
MYBPC2,0.864670508,-0.060370203
ARFRP1,0.729248062,-0.197222476
UCN,0.8634571129999999,-0.17634652
SCUBE3,1.03291408,-0.136308762
TRPS1,0.4574772139999999,0.256530435
GDPD1,0.609107459,0.402079562
PAK1IP1,0.609107459,0.402079562
RTEL1,0.916122384,0.017613676
ATP5MF,0.4346156029999999,0.217587787
HOXB4,1.118661836,-0.119158057
JOSD2,1.028524106,-0.211127278
MAPKAP1,0.645130074,0.15046108
TAF5L,1.065969978,0.101906249
HOXB5,1.110875501,-0.145326141
DSEL,0.364256074,0.1591684069999999
ASPDH,0.884259417,-0.250188903
GMEB2,1.113651079,-0.1100938809999999
GOLGA4,0.4107299029999999,0.242859642
TXNDC8,0.8999593370000001,0.1188947019999999
ATP5MG,0.4464431479999999,0.313102573
PBX3,0.416298921,-0.236220277
HOXB7,0.958813744,0.13020438
BUD31,0.349608527,0.198171866
PKHD1L1,0.503362023,0.15925442
AKAP2,0.8799340379999999,0.189153475
MBOAT1,0.446603326,0.148926757
WDR26,0.322465349,0.209184693
NUDCD1,0.339737401,0.21904488
SHANK1,0.948423453,0.017518422
ANGPTL6,0.8687136809999999,-0.064030209
NLRP6,0.860242252,0.283464783
PTK6,0.857509794,0.4359935139999999
ELOVL3,0.567104518,-0.0871160219999999
TTLL6,0.651100841,-0.48881596
NUP205,0.413201124,0.272570831
ABCF1,1.027198889,-0.08134217
ALPK3,1.050974258,-0.11730806
PTPN3,0.638044913,-0.366715554
LMX1B,0.787941178,-0.164340455
GABPB2,0.345031927,0.0565961409999999
KPNA7,0.694582046,-0.2362692019999999
KDM3B,0.569035803,-0.156612025
ASCC3,0.389710942,0.294745455
VILL,0.962962792,0.051353177
EPHX1,0.741438675,-0.478210072
SEMA6C,0.820352959,-0.296897535
SMURF1,1.050275142,0.009462185
STAP2,1.101857648,-0.14851305
CNOT4,0.81689194,0.1173316
SCGB3A2,0.634684084,-0.469584169
LEFTY1,0.884882442,-0.027087528
ZSCAN2,0.8172207090000001,-0.261869268
SCGB1C1,0.490182684,-0.237393226
OST4,0.812000726,-0.10030222
SIX3,0.570394855,-0.182164043
RAP1GAP2,1.164071611,-0.06106833
GNGT2,0.635790834,0.433654758
TRMT112,1.034733324,-0.165405075
CTNNAL1,0.3526704329999999,0.032409638
HACE1,0.277907383,0.082288894
TMEM214,1.109454316,-0.1186984369999999
RALGPS1,0.660541077,-0.493940992
AGBL3,0.285341055,0.025071963
BIRC7,0.848107409,-0.2658400469999999
GCNT1,0.512199967,0.308100185
KIF16B,0.320249128,-0.045321769
PHB,1.044429243,0.153392108
YTHDF1,0.7158270840000001,-0.145018147
ITPKB,1.0860503540000002,-0.1765503789999999
BAIAP2L1,0.724671243,-0.224161547
GARNL3,0.779883887,0.067658643
PI4KB,0.8225088709999999,-0.078500308
ZCCHC2,0.7001861009999999,0.106370299
BPGM,0.646859254,0.064505201
ZFHX3,0.846095082,-0.300976933
RNF146,0.305355373,0.1265088909999999
NIPAL2,0.42271624,-0.223900328
MRPS34,1.10472742,-0.016975583
C19orf66,1.081961339,-0.033441201
MAN2A2,1.01913056,-0.19512234
CTU1,1.071222155,-0.125270401
FAM117A,0.928105312,-0.350261441
IRS2,1.123544769,-0.119280535
ZNF653,0.92922677,-0.105927919
RPL12,0.783012368,0.308758749
POGZ,0.952794356,-0.286992934
CCDC68,0.3625686629999999,0.155028353
PLCL2,0.614994024,0.36415027
DIDO1,0.576724472,-0.149411359
RCCD1,0.400481105,-0.151233912
TCFL5,0.892561395,0.03414263
SCCPDH,0.293063319,0.1630560519999999
PRC1,0.7423420890000001,0.255457987
CNST,0.383891701,-0.107231859
EDC3,0.935360242,-0.217456025
SLCO4A1,0.778132426,0.145708382
UBE2L3,0.8596067540000001,0.035339168
PDK2,1.000369037,-0.293858177
LMTK2,0.907839526,-0.2142837389999999
CLDND2,0.954879508,0.120194046
RABGGTB,0.528682775,0.424101187
SPN,1.010499381,0.102888329
PPP1R9B,1.010499381,0.102888329
TSPYL5,0.526467812,-0.3608252629999999
CABLES2,0.93747319,-0.1668709069999999
